-0.004157,-0.012426,0.31501,0.8045,-0.48745,-0.038866,1.5708,-0.16702,8.3509e-05,0.73496,-9.466e-12,-0.0076191,-0.31143,-0.79631,0.48488,0.015944,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0042132,-0.012843,0.31509,0.80459,-0.48748,-0.039207,1.5708,-0.16702,8.3509e-05,0.73496,4.3189e-11,-0.0079594,-0.31143,-0.7963,0.48487,0.015486,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0042691,-0.013265,0.31517,0.80468,-0.4875,-0.039553,1.5708,-0.16702,8.3509e-05,0.73496,-9.1037e-12,-0.0083044,-0.31142,-0.79629,0.48486,0.015023,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0043247,-0.013692,0.31525,0.80477,-0.48752,-0.039904,1.5708,-0.16702,8.3509e-05,0.73496,-9.1079e-12,-0.0086541,-0.31141,-0.79627,0.48486,0.014557,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.00438,-0.014123,0.31532,0.80485,-0.48755,-0.040259,1.5708,-0.16702,8.3509e-05,0.73496,4.4361e-11,-0.0090083,-0.31141,-0.79626,0.48485,0.014087,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0044349,-0.014558,0.3154,0.80494,-0.48757,-0.040618,1.5708,-0.16702,8.3509e-05,0.73496,-8.7583e-12,-0.0093671,-0.3114,-0.79624,0.48484,0.013613,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0044895,-0.014999,0.31547,0.80502,-0.48759,-0.040983,1.5708,-0.16702,8.3509e-05,0.73496,-8.7443e-12,-0.0097305,-0.31139,-0.79622,0.48483,0.013134,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0045438,-0.015443,0.31554,0.8051,-0.48761,-0.041351,1.5708,-0.16702,8.3509e-05,0.73496,-8.7301e-12,-0.010098,-0.31138,-0.79621,0.48482,0.012652,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0045977,-0.015893,0.31561,0.80518,-0.48763,-0.041725,1.5708,-0.16702,8.3509e-05,0.73496,4.3436e-11,-0.010471,-0.31138,-0.79619,0.48481,0.012166,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0046514,-0.016346,0.31568,0.80526,-0.48765,-0.042103,1.5708,-0.16702,8.3509e-05,0.73496,4.3976e-11,-0.010848,-0.31137,-0.79617,0.4848,0.011676,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0047047,-0.016804,0.31575,0.80534,-0.48767,-0.042485,1.5708,-0.16702,8.3509e-05,0.73496,4.399e-11,-0.011229,-0.31136,-0.79615,0.48479,0.011182,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0047577,-0.017267,0.31582,0.80541,-0.48768,-0.042872,1.5708,-0.16702,8.3509e-05,0.73496,4.4005e-11,-0.011615,-0.31135,-0.79613,0.48478,0.010684,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0048104,-0.017734,0.31589,0.80548,-0.4877,-0.043263,1.5708,-0.16702,8.3509e-05,0.73496,4.3408e-11,-0.012005,-0.31134,-0.79611,0.48477,0.010182,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0048627,-0.018205,0.31596,0.80555,-0.48772,-0.043658,1.5708,-0.16702,8.3509e-05,0.73496,-9.2878e-12,-0.012399,-0.31133,-0.79609,0.48476,0.009677,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0049148,-0.01868,0.31602,0.80562,-0.48773,-0.044058,1.5708,-0.16702,8.3509e-05,0.73496,4.4037e-11,-0.012798,-0.31131,-0.79606,0.48475,0.0091678,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0049665,-0.01916,0.31608,0.80569,-0.48775,-0.044463,1.5708,-0.16702,8.3509e-05,0.73496,-8.6315e-12,-0.013201,-0.3113,-0.79604,0.48474,0.0086548,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0050179,-0.019644,0.31615,0.80576,-0.48776,-0.044871,1.5708,-0.16702,8.3509e-05,0.73496,-8.6163e-12,-0.013609,-0.31129,-0.79601,0.48472,0.008138,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.005069,-0.020132,0.31621,0.80582,-0.48777,-0.045284,1.5708,-0.16702,8.3509e-05,0.73496,4.4083e-11,-0.014021,-0.31128,-0.79598,0.48471,0.0076175,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0051198,-0.020625,0.31627,0.80588,-0.48778,-0.045701,1.5708,-0.16702,8.3509e-05,0.73496,-8.5857e-12,-0.014437,-0.31126,-0.79596,0.48469,0.0070932,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0051702,-0.021121,0.31633,0.80594,-0.48779,-0.046123,1.5708,-0.16702,8.3509e-05,0.73496,-8.5702e-12,-0.014857,-0.31125,-0.79593,0.48468,0.0065653,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0052204,-0.021622,0.31639,0.806,-0.4878,-0.046548,1.5708,-0.16702,8.3509e-05,0.73496,-8.5546e-12,-0.015281,-0.31123,-0.7959,0.48466,0.0060338,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0052702,-0.022127,0.31645,0.80606,-0.48781,-0.046978,1.5708,-0.16702,8.3509e-05,0.73496,-8.5389e-12,-0.01571,-0.31122,-0.79587,0.48465,0.0054986,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0053198,-0.022636,0.3165,0.80611,-0.48782,-0.047412,1.5708,-0.16702,8.3509e-05,0.73496,6.4812e-11,-0.016143,-0.3112,-0.79583,0.48463,0.0049598,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.005369,-0.023149,0.31656,0.80616,-0.48783,-0.04785,1.5708,-0.16702,8.3509e-05,0.73496,-9.7183e-12,-0.01658,-0.31119,-0.7958,0.48461,0.0044173,-1.57,0.16702,0,-0.73488,0.034907,0,0
